gene_id	Description	Adipose_Subcutaneous	Adipose_Visceral_Omentum	Adrenal_Gland	Artery_Aorta	Artery_Coronary	Artery_Tibial	Bladder	Brain_Amygdala	Brain_Anterior_cingulate_cortex_BA24	Brain_Caudate_basal_ganglia	Brain_Cerebellar_Hemisphere	Brain_Cerebellum	Brain_Cortex	Brain_Frontal_Cortex_BA9	Brain_Hippocampus	Brain_Hypothalamus	Brain_Nucleus_accumbens_basal_ganglia	Brain_Putamen_basal_ganglia	Brain_Spinal_cord_cervical_c-1	Brain_Substantia_nigra	Breast_Mammary_Tissue	Cells_Cultured_fibroblasts	Cells_EBV-transformed_lymphocytes	Cervix_Ectocervix	Cervix_Endocervix	Colon_Sigmoid	Colon_Transverse	Colon_Transverse_Mixed_Cell	Colon_Transverse_Mucosa	Colon_Transverse_Muscularis	Esophagus_Gastroesophageal_Junction	Esophagus_Mucosa	Esophagus_Muscularis	Fallopian_Tube	Heart_Atrial_Appendage	Heart_Left_Ventricle	Kidney_Cortex	Kidney_Medulla	Liver	Liver_Hepatocyte	Liver_Mixed_Cell	Liver_Portal_Tract	Lung	Minor_Salivary_Gland	TPM	Nerve_Tibial	Ovary	Pancreas	Pancreas_Acini	Pancreas_Islets	Pancreas_Mixed_Cell	Pituitary	Prostate	Skin_Not_Sun_Exposed_Suprapubic	Skin_Sun_Exposed_Lower_leg	Small_Intestine_Terminal_Ileum	Small_Intestine_Terminal_Ileum_Lymphode_Aggregate	Small_Intestine_Terminal_Ileum_Mixed_Cell	Spleen	Stomach	Stomach_Mixed_Cell	Stomach_Mucosa	Stomach_Muscularis	Testis	Thyroid	Uterus	Vagina	Whole_Blood	gene_base	pct
ENSG00000125968.9	ID1	102.946	250.318	91.4987	209.478	174.515	147.851	477.681	37.4883	31.1928	38.7657	19.52	24.5288	39.593	35.317	43.173	49.9212	27.093	34.1742	46.5491	48.6521	127.319	147.418	0.708214	149.358	118.085	62.8212	135.867	210.059	160.388	112.797	176.484	317.095	190.11	146.711	144.494	106.009	81.0398	240.95	54.745	63.5302	65.1374	492.436	276.721	52.3566	17.3256	132.957	66.917	20.498	18.3336	36.8817	23.8636	234.058	219.35	101.329	68.0998	182.072	44.585	179.445	103.102	144.812	191.288	133.322	272.206	26.6389	414.564	112.581	270.613	1.9806	ENSG00000125968	0.9390340995714261
ENSG00000131055.5	COX4I2	28.8708	25.6662	0.763585	3.7136	10.0978	5.56667	11.1794	2.83325	2.94625	2.8908	1.89375	2.30239	3.01217	2.63074	2.84003	3.14166	2.553	3.15077	3.10621	4.69853	21.6926	0.0542375	0.256012	10.8951	14.6888	7.28168	4.80617	3.41633	1.30604	3.88629	14.8477	6.22345	17.3906	12.8252	19.1627	19.9974	2.21452	19.8443	0.578447	0.0	0.238197	10.6853	82.688	5.26181	6.23527	16.338	5.33072	1.4247	0.948778	3.87231	2.00958	3.12386	18.9724	6.08218	7.78083	7.48549	3.8704	6.51681	2.81615	5.01456	4.13041	2.85033	5.78275	3.72829	30.0475	20.391	11.7332	0.0	ENSG00000131055	0.8828536581234225
ENSG00000088325.16	TPX2	1.76424	1.46226	1.63046	1.89639	2.42333	1.59148	0.563669	0.649187	1.02689	0.771526	2.24508	2.13516	1.61481	1.60857	0.594856	0.586316	1.28649	0.648111	0.657936	0.487345	1.50147	62.5453	125.448	4.89611	0.744113	0.482566	6.18726	10.3022	11.5557	1.25222	0.451445	18.3953	0.473708	1.16196	0.562704	0.271168	0.387134	0.708494	1.39197	1.2877	2.07757	1.41301	2.46691	1.40099	0.985379	1.32581	0.548976	0.176591	0.072725	0.115756	0.255264	0.356132	0.765944	8.4004	10.7971	6.84122	8.18447	12.5899	7.05817	1.40559	1.65307	1.67949	0.491811	55.1029	1.09112	0.760227	6.05714	3.08242	ENSG00000088325	0.7849169108803551
ENSG00000179772.8	FOXS1	4.74485	2.74778	1.73703	72.81	68.346	57.131	2.52147	1.88351	1.69303	2.18505	1.14504	1.55155	1.98068	1.57082	2.08376	1.90175	1.72006	2.78029	1.77836	2.82362	3.22401	0.052871	0.0	4.45031	9.15177	1.56122	1.42915	0.953651	0.226733	0.382207	2.97484	1.16022	2.79071	4.84519	5.58453	3.09457	2.1885	7.34589	0.418894	0.039982	0.131713	9.43821	8.00572	0.995207	0.702325	22.4267	2.01802	0.445424	0.162502	1.55949	0.538286	3.21663	3.38815	1.26021	1.79452	1.57042	0.904944	0.945239	4.78648	0.980486	0.711139	0.221623	0.557296	12.5602	4.88601	6.39779	2.79911	0.0	ENSG00000179772	0.7675368014500364
ENSG00000088356.6	PDRG1	26.4645	21.7086	27.2251	29.6499	31.4774	32.4615	29.3737	17.0981	23.0086	18.6559	73.8283	68.0878	25.0429	27.5374	17.2322	21.7374	21.3617	16.3636	29.0203	19.8889	29.1988	30.4396	50.4181	33.1659	34.5856	30.5776	22.4105	24.39	17.5966	27.3126	29.9861	29.9318	30.8881	33.5125	13.8818	11.0465	20.7448	35.0639	14.1246	17.2182	16.0217	29.1735	25.0175	21.5034	17.7992	61.6577	32.7172	9.82388	13.4978	18.2755	12.9624	32.4457	35.1988	27.7665	30.8645	22.4917	38.6828	28.4977	37.0246	19.602	20.7533	18.9691	28.2949	130.265	34.1139	35.8828	32.3496	11.2644	ENSG00000088356	0.9402368166957464
ENSG00000101331.17	CCM2L	17.3296	13.972	3.64207	2.64282	7.44335	3.38346	6.21705	2.66307	3.11625	2.34313	5.35448	6.09522	3.8796	3.31408	2.65479	2.88471	1.95108	2.41232	2.5447	3.40746	15.431	0.0	0.016492	9.57458	13.4829	4.08058	3.39403	3.07266	1.52011	3.01729	6.89441	2.67297	6.5041	11.5156	4.77545	6.3348	5.03085	8.99586	0.860517	0.520253	0.658181	7.4769	13.6376	3.12012	2.2154	11.0203	3.69012	0.947024	0.899239	2.20005	1.28124	4.83688	6.70714	3.21216	3.95952	4.53232	2.4372	4.13275	133.066	3.1626	2.83382	1.95188	4.53982	1.9685	14.637	15.19	7.11228	0.13376	ENSG00000101331	0.8264530008639236
ENSG00000101336.18	HCK	16.5151	19.3558	10.5401	13.0321	14.1694	5.5605	8.29552	2.86291	2.14037	2.70878	2.56614	2.42514	1.92475	1.94161	2.56716	3.44003	2.29282	2.2548	10.6043	5.4725	8.90162	0.050706	20.4983	7.32037	6.22805	6.33376	10.8372	14.1518	9.9034	7.37033	5.29234	3.99866	5.92641	8.1799	3.64491	2.03834	2.70367	3.64201	3.18197	4.96291	5.98418	49.3281	62.4414	6.02818	0.991077	12.8052	3.52788	1.65341	1.0029	1.16898	1.99359	4.29292	6.74496	5.10604	5.42592	18.7476	28.4135	27.1291	197.188	4.34478	4.63528	2.32062	6.36398	3.10913	5.19636	4.63878	6.63081	644.329	ENSG00000101336	0.7851879457252723
ENSG00000101337.16	TM9SF4	40.1005	41.8231	39.4299	48.6509	47.7977	46.7068	54.1883	18.6195	25.1474	25.301	64.9015	61.2236	34.9087	38.785	19.3154	27.6666	27.3709	20.7154	21.3433	18.0683	43.6943	82.5011	62.1966	58.8125	57.6755	45.4031	44.0952	40.5491	39.9642	35.0845	41.5413	56.7571	40.7061	60.8166	23.5889	16.382	23.0403	40.8446	22.5779	24.2174	27.0351	42.225	52.3667	46.099	20.2678	53.6514	64.7186	19.2737	16.4304	39.1314	18.091	56.8395	52.4057	60.5172	61.3382	46.6812	44.7376	43.6286	47.3521	35.4201	32.6525	24.8369	33.3651	45.1822	57.6081	64.7089	62.2659	22.5989	ENSG00000101337	0.9460301865058527
ENSG00000126003.7	PLAGL2	4.77819	7.24494	5.02982	5.10174	6.26973	3.98503	8.26207	2.32509	2.59013	3.42928	8.21129	9.42461	4.19624	3.60274	2.46615	2.83504	3.80916	2.95464	2.8744	2.2741	5.98678	10.6759	26.9104	10.9176	9.77356	8.15695	10.47	10.6866	11.1559	7.6004	9.99735	19.4914	9.7231	14.522	3.23744	3.46928	5.42946	6.78304	3.15271	3.4944	2.35323	11.4808	13.5777	11.8878	2.98123	7.94694	17.0027	3.92809	3.71823	14.2565	3.75648	11.2531	10.7556	12.9265	13.2664	15.5233	12.427	14.0411	12.5431	10.5422	10.4927	8.8693	10.7613	44.4209	11.5642	14.2805	12.2906	7.01602	ENSG00000126003	0.841038063456033
ENSG00000101346.14	POFUT1	21.8234	17.8379	14.018	28.5333	24.9585	26.017	25.7961	5.13812	4.95325	5.98655	8.30873	8.20886	5.37196	5.33302	4.764	4.89642	5.90299	5.12559	6.85871	5.13124	21.0924	56.6357	24.2301	20.3654	29.0034	20.1462	19.5916	20.0934	16.5106	17.476	19.3506	13.4156	19.3133	25.2162	11.7597	8.59728	9.99814	17.0088	17.3709	17.3377	18.5436	18.1192	19.9188	16.0745	8.37198	25.893	27.567	7.96323	6.66432	14.9669	7.30082	15.1229	18.4359	16.1588	18.4255	19.8185	11.6295	19.2606	12.6757	11.6706	11.0942	7.79241	14.7962	15.5607	25.4173	27.3986	19.3019	2.67373	ENSG00000101346	0.899683228025003
ENSG00000101350.8	KIF3B	21.4318	18.3985	21.9568	23.5071	23.5455	23.6403	20.7709	23.5584	30.5021	24.8957	41.2634	37.6871	36.6957	39.609	22.8063	23.8128	29.293	21.4325	27.9623	21.1507	21.7916	36.2347	30.0567	21.2461	25.6413	18.8165	20.5561	24.8559	20.058	14.8881	18.4027	11.1633	17.1629	24.5224	7.77399	4.40653	26.104	33.4537	11.7793	13.3834	14.595	25.3615	24.8127	20.2089	3.32454	33.7981	25.4383	16.2043	14.693	36.4445	16.3274	36.6636	22.7217	12.8262	15.2171	23.4346	15.2526	24.1419	16.0654	17.4473	17.2247	13.1554	15.7186	45.0638	32.2465	25.4526	18.9484	2.74641	ENSG00000101350	0.8463910016431487
ENSG00000171456.21	ASXL1	44.2839	37.8966	23.5905	36.6546	34.8258	37.9719	38.3114	7.21412	8.05636	7.77701	27.6223	30.5005	12.2476	10.9565	7.81514	9.55543	8.0377	6.65868	11.558	7.6018	43.7509	38.3307	45.1106	42.3465	51.2097	42.9817	26.467	19.0499	15.0227	41.7788	37.9852	16.3755	36.5279	51.0395	13.8902	8.04512	18.131	34.7757	14.8907	15.2353	12.3452	44.8294	50.3895	25.3411	17.2995	60.2796	53.6124	15.4415	16.8285	18.9027	14.8695	27.5218	37.1477	28.7665	31.1117	33.0482	67.8182	33.7463	45.2009	22.0904	22.5317	15.1546	36.6207	59.0487	53.7231	54.0791	34.2485	8.52702	ENSG00000171456	0.9389832805380042
ENSG00000197183.15	NOL4L	9.78542	10.6331	6.09804	3.81404	5.35653	3.31302	10.9188	6.09802	6.90738	4.97787	23.2498	25.2439	8.503	7.99058	6.54631	7.016	5.01462	4.39045	16.0351	6.22942	12.2558	3.12944	2.74985	6.4893	13.4087	13.2579	15.5547	15.9573	19.5187	9.32758	7.1645	2.0172	7.14179	11.1214	2.67735	1.51251	7.03798	8.72482	2.66319	2.56005	1.6478	15.5016	15.1179	9.27573	0.728926	17.9901	4.50089	4.29685	4.17311	8.79695	3.8156	20.5545	10.1694	3.15074	4.0053	16.4834	12.7238	14.8629	14.6376	7.36332	5.84488	4.68665	6.08296	28.3228	12.8751	10.0302	6.29592	8.24659	ENSG00000197183	0.7697050802093744
ENSG00000088305.18	DNMT3B	1.54307	0.994218	0.941632	1.08675	1.29039	0.831622	2.36478	0.641916	0.84355	0.496347	5.37073	5.58039	1.03194	0.896688	0.551088	0.859852	0.473208	0.377243	0.720953	0.548129	2.04425	3.1235	0.76143	2.47126	2.40956	1.3217	1.18684	1.07673	1.17748	1.33495	1.08216	1.16142	1.0321	2.1332	0.60849	0.544463	1.40179	2.22614	0.872982	0.869664	0.733477	1.70369	1.27716	1.74834	0.260328	3.59757	1.9892	4.09222	6.27573	3.30906	4.71529	1.34295	1.60952	4.95646	5.20659	1.13243	1.1038	0.865443	1.83249	1.25573	1.26174	1.29852	0.950183	13.2336	4.03428	2.17597	2.19287	0.156749	ENSG00000088305	0.7110090966069825
ENSG00000101391.21	CDK5RAP1	27.4335	21.625	19.0559	24.2842	24.403	26.2968	30.0382	11.339	13.0507	15.4885	36.0542	35.3341	17.8527	17.4238	12.8132	14.4314	16.7368	13.8374	15.6501	12.2798	28.634	27.5846	35.9481	32.1677	38.2856	26.9002	23.0393	22.1237	21.5316	27.478	24.3776	19.6807	23.8327	35.4151	14.0338	11.9422	12.7086	25.5393	12.6368	16.1104	15.5984	32.5913	30.3734	23.6493	21.8617	39.4409	31.8586	9.6464	14.0609	28.0717	12.1617	30.3669	32.0505	33.4401	35.5331	27.0487	56.7586	33.8273	38.664	19.9826	21.3104	18.7786	25.6509	33.6702	41.5895	35.3374	28.5323	9.80867	ENSG00000101391	0.9490115697999424
ENSG00000078699.22	CBFA2T2	10.084	8.44062	5.74298	12.0084	11.2799	13.9401	16.4006	6.07876	7.41883	7.35438	17.8429	18.7896	10.8339	9.84243	7.25534	8.20473	8.87742	6.00534	9.71238	6.90721	10.1178	7.30512	8.38456	16.3546	19.3914	18.6443	15.2478	13.4687	15.4058	18.5365	12.8253	10.4351	11.465	17.9875	5.32322	3.45379	5.69613	13.5417	4.03791	4.48981	3.72309	9.97924	13.2888	10.9479	4.73433	14.9044	20.8741	3.81581	4.2208	13.8115	3.91088	16.2651	24.279	15.8254	15.0275	14.9559	18.4911	13.3928	13.4	8.83349	8.96164	6.12938	15.832	17.5972	20.4505	16.9989	17.0693	3.12596	ENSG00000078699	0.8667355546897498
ENSG00000101412.13	E2F1	3.02863	1.98801	7.34764	1.90309	1.92814	1.92587	3.94081	5.93918	5.81256	5.95032	2.28906	2.36489	7.89533	9.80639	6.43843	3.76611	6.61843	6.79939	8.9865	6.36656	2.56615	11.1678	46.4212	3.71485	3.09495	3.45194	4.7344	9.03111	9.66816	4.74488	4.58568	7.95307	4.54173	4.48923	0.834005	0.715744	0.657629	0.910576	0.596432	0.914069	0.657535	1.64034	6.29438	2.44532	1.20584	4.59108	7.07706	0.580271	0.599641	0.587281	0.749347	1.09615	4.09155	7.29358	7.1381	6.30992	12.5014	10.1771	7.64529	3.86565	5.23345	4.61497	4.76977	24.8508	1.80712	2.41824	4.16968	4.54863	ENSG00000101412	0.7952670540206326
ENSG00000101417.12	PXMP4	5.7433	3.67758	12.8698	6.67851	6.48695	6.00287	8.11798	3.98921	4.17904	4.41593	4.43089	4.8469	4.82011	4.86048	4.09149	3.47297	4.7856	3.86414	5.56195	3.31136	6.56008	5.85855	4.1714	8.52105	9.00462	8.1023	6.64823	7.19941	5.92595	6.36649	8.02318	6.00304	8.04371	7.60189	3.25762	2.98847	3.96709	5.88892	3.617	4.12786	4.83531	4.31742	8.64025	9.95411	3.59181	9.16985	8.40371	2.72511	2.98551	5.61937	3.15963	6.42716	10.2153	12.7798	12.9791	5.98605	6.08456	5.68021	5.83108	6.53368	7.24854	6.63729	6.06509	2.98384	13.6984	8.01456	8.03498	1.13885	ENSG00000101417	0.8506936798062101
ENSG00000131061.14	ZNF341	4.20598	3.85012	3.57229	4.88885	4.91015	4.57637	6.70578	2.75344	3.66777	4.18408	9.59823	10.1471	6.29434	5.4443	3.43306	3.13427	4.6155	3.8445	3.2025	2.22833	4.79625	4.78077	7.59551	6.85467	7.06015	5.68924	4.73567	4.93505	4.67307	4.59911	5.21462	5.74703	5.40863	6.51124	2.03371	1.50556	2.33565	3.61528	1.91752	1.69533	1.63347	4.30903	5.70628	4.26424	2.80078	6.60661	6.14707	2.02675	2.60708	3.22965	2.22619	5.89541	8.01908	6.55157	6.60139	4.84953	8.41129	5.92478	8.73553	3.39581	2.97751	2.67596	4.59482	8.77605	6.60197	6.93622	6.78897	5.86922	ENSG00000131061	0.8381413785509799
ENSG00000101440.10	ASIP	1.15806	0.510711	0.457735	0.11699	0.362631	0.131752	0.627809	0.102492	0.076894	0.115306	0.104622	0.162796	0.0863315	0.088409	0.161792	0.237988	0.117707	0.116286	0.401013	0.307027	1.94265	0.32564	0.048628	1.13906	5.81977	0.45155	0.325121	0.519442	0.16282	0.759875	0.293256	0.126309	0.205401	3.21628	1.40278	9.11289	0.480902	0.283924	0.483733	0.770068	0.483377	1.4763	0.380403	0.452976	0.304621	5.61113	46.8926	0.059586	0.06687	0.0	0.0	0.589617	1.16682	4.03656	4.96656	0.717476	3.02199	1.38837	0.311429	0.256713	0.492569	0.16728	0.860453	2.1338	0.492325	1.5495	0.61147	0.055999	ENSG00000101440	0.7205630748903156
ENSG00000078747.16	ITCH	17.7175	13.3241	10.3967	17.6212	16.6451	19.678	15.953	5.82667	6.10849	6.55697	13.2879	11.102	6.94328	8.66802	7.13296	6.94672	6.2837	6.07631	17.1536	8.42935	14.8705	22.1081	17.7187	18.6237	18.5806	15.2338	12.1757	11.5953	9.65066	9.92859	13.7953	20.358	14.1147	16.0856	7.1438	4.79115	5.73689	8.21751	10.1498	10.2779	10.6842	15.4445	18.1426	14.2565	8.7169	25.1442	18.0327	5.08986	4.62753	8.18091	4.40247	10.6066	14.0072	13.922	16.0193	12.8077	15.5963	11.6649	13.5603	9.2452	8.89171	6.01229	11.0174	27.2653	15.9871	19.1091	19.3919	10.749	ENSG00000078747	0.9022580590517169
ENSG00000125971.17	DYNLRB1	13.5766	12.419	13.3661	24.5292	21.8104	22.4577	15.3776	19.033	23.6075	17.416	24.6843	23.4401	23.6157	26.819	17.6031	22.7286	21.0259	16.3372	17.7142	17.1045	13.5061	13.4075	12.4782	15.1705	18.4767	18.8662	12.1314	13.0458	9.33516	18.2167	19.1649	10.393	19.243	19.9046	8.69543	8.35386	13.0884	21.2554	4.22732	5.48473	4.6215	18.1644	16.4068	9.67945	6.94793	32.5547	15.2081	3.38503	4.54927	14.0882	4.87708	19.5704	19.1604	17.167	18.6206	11.4198	12.9129	12.6298	13.4757	8.9882	10.5328	8.71631	22.9278	9.24403	17.8343	19.1378	14.7339	8.19395	ENSG00000125971	0.8892822658513035
ENSG00000101464.11	PIGU	17.2144	14.6728	18.251	17.5723	19.7347	17.6853	21.9269	12.1156	11.4969	14.147	22.1305	19.1324	12.158	15.8108	13.5523	17.2898	13.0771	13.8922	31.5581	15.3277	16.8009	31.3254	31.4918	24.5768	29.7263	14.8033	19.5259	23.9071	20.8171	12.0908	14.7329	22.3989	13.8571	26.9465	10.0688	8.3414	9.49946	15.9476	6.55388	8.14332	8.83843	16.6914	17.8183	16.167	10.1194	37.3088	29.4914	6.43329	7.55316	21.2233	8.80985	23.7119	18.9905	18.0917	18.3574	17.0742	21.6679	22.5186	14.8846	11.5857	12.1749	10.7682	11.7531	38.0105	21.2826	29.8134	23.959	4.36803	ENSG00000101464	0.9103552250436197
ENSG00000198646.14	NCOA6	14.2426	12.0184	10.26	13.6731	14.1798	17.6081	16.8162	6.11985	7.10066	7.67998	28.4374	28.4091	10.0877	9.06839	6.7953	6.74505	7.45023	6.55032	8.59941	6.07153	13.3297	15.6059	13.944	16.5192	17.7275	17.0545	13.5411	11.7247	8.79122	12.3997	15.6921	13.7187	15.5162	18.3187	5.85588	4.71909	7.11567	12.5958	4.15811	3.42458	3.54306	9.58386	14.9368	13.4411	7.29603	17.3678	16.2613	4.72122	3.53025	7.74678	3.55436	16.3879	14.4575	17.8333	18.5747	14.0084	11.3266	10.1268	11.2759	10.6851	9.42391	6.88023	10.4116	19.0673	19.4013	19.0905	16.7697	5.47509	ENSG00000198646	0.8922636491453932
ENSG00000100983.12	GSS	14.1798	13.1761	27.0126	14.6691	13.9197	10.663	19.5759	8.33325	10.2502	9.68504	13.9173	14.4829	13.1545	13.9399	8.3228	11.5449	11.9944	8.76564	11.8867	9.11597	16.309	32.5936	24.9765	20.6704	18.5891	13.0538	23.4901	31.2414	33.2677	14.9727	15.2896	25.3991	14.4237	20.0359	9.11699	6.47286	16.3424	19.7763	12.2426	13.1041	13.989	22.5494	19.7231	18.568	6.4639	15.7473	13.6084	4.10424	4.98697	14.8924	4.79958	21.5239	29.2973	23.4255	20.9015	19.2645	20.8066	21.8417	18.3685	14.4251	16.6841	16.9146	12.2511	24.7768	22.1765	17.3629	21.7863	5.99786	ENSG00000100983	0.8850812257550862
ENSG00000078814.18	MYH7B	1.25811	1.0989	0.609395	2.16572	1.77178	1.4809	1.84421	4.1735	4.09672	4.36669	7.18651	7.12255	7.58922	8.23123	4.7496	4.56975	2.96561	4.57959	8.83269	6.40282	1.43847	0.290128	0.400532	1.96014	4.18236	1.88715	1.2227	0.906262	0.792524	1.89064	1.39458	0.538059	1.2698	3.4351	49.1299	78.8338	1.0247	2.35223	0.638164	0.410659	0.345887	1.18378	1.55263	0.773522	9.76538	6.20228	4.7581	0.517416	0.825271	0.780413	0.53552	4.12889	2.5109	0.892875	0.888188	1.28838	1.78521	1.27054	1.36472	0.628315	0.750466	0.381841	1.42723	33.2431	4.4151	4.01948	1.86102	0.266365	ENSG00000078814	0.9086443175850796
ENSG00000088298.13	EDEM2	35.9165	37.0194	39.9433	33.5017	38.6639	26.1336	29.6921	6.02412	5.91836	8.59015	38.5381	37.3162	7.97761	7.90882	6.51413	9.47012	8.6466	7.78004	13.1449	8.37696	35.3137	44.2117	43.5915	28.2466	34.7302	19.6644	26.1029	24.9109	21.9786	18.6642	22.284	22.4744	22.1004	33.5092	13.4288	7.91422	19.4114	25.8831	27.8746	30.8175	34.8616	37.524	52.0604	28.728	6.38018	37.5745	24.5417	22.304	22.9612	34.522	23.5054	51.4259	35.3671	25.1346	26.9256	35.4866	50.5496	38.6546	64.0337	21.1335	19.1977	17.6984	17.9382	17.0952	38.3109	30.3309	27.2342	45.8203	ENSG00000088298	0.8842681212203344
ENSG00000101000.6	PROCR	66.5292	115.781	20.4385	49.2939	50.1594	29.0488	30.6436	2.23602	1.59488	2.24355	4.18966	4.13298	1.49127	1.61298	2.99631	2.89082	1.55435	2.20052	5.28735	3.20541	49.925	72.4342	1.26454	28.506	36.5805	18.5684	19.4884	16.4558	7.57821	15.5801	34.6421	9.44407	26.694	53.3013	21.8208	7.03444	7.71638	14.1586	2.59604	1.86621	3.14407	24.9427	22.7263	7.65529	4.07216	46.5933	19.3079	4.46776	3.14736	8.99457	5.43309	7.21872	21.8424	20.941	21.0239	21.4529	4.61162	22.3847	32.4071	16.5141	13.1915	5.5441	18.9506	7.44918	33.599	54.9326	28.0966	0.789798	ENSG00000101000	0.8583504141751224
ENSG00000126005.17	MMP24OS	23.1037	18.747	22.1938	28.1456	20.2607	20.0235	19.8241	15.3769	17.6286	14.1718	28.4052	29.261	18.4117	18.9424	14.0125	17.0303	16.4686	12.9356	15.8889	14.5151	22.0311	33.4329	10.0684	22.3415	22.0224	17.9695	17.0839	17.75	15.4852	16.8801	17.276	18.4917	15.7466	20.3239	8.85054	6.34447	21.2472	28.6504	8.20446	7.04615	6.83182	18.2968	21.49	17.716	5.77065	22.007	22.8064	7.79256	7.04204	13.2716	7.57244	31.8276	27.197	19.3162	21.2526	16.0109	12.3971	13.3519	15.0012	14.6778	13.572	13.7554	19.4202	12.9486	21.729	23.3921	22.2713	14.0006	ENSG00000126005	0.8782206562431183
ENSG00000126001.16	CEP250	4.77603	3.74069	4.39843	5.85812	4.79479	5.62352	8.41968	3.85552	4.01912	4.98658	15.5492	14.7361	5.28373	5.54429	3.82046	5.56636	6.02078	4.14279	4.47661	4.11383	4.45812	10.6679	12.5218	8.93981	10.4161	7.15193	5.2341	4.53971	4.07903	6.36013	5.91149	5.51867	5.78655	9.65627	2.1383	1.50933	1.95617	4.69192	1.60551	1.5167	1.51799	4.74353	5.34037	6.02049	2.50646	8.8352	9.77444	1.76541	1.77758	2.67649	1.89088	8.95227	9.39701	8.08075	8.00996	6.52026	15.2138	8.03928	13.1708	3.98226	4.0813	2.6755	5.52354	16.9901	7.32332	10.2097	7.74828	3.79245	ENSG00000126001	0.832517405518947
ENSG00000061656.11	SPAG4	1.59548	3.70958	4.85755	3.29907	2.67902	1.70699	4.41762	0.931618	1.82768	0.969827	0.812478	0.901793	3.26706	2.88391	1.08014	3.27622	0.880101	0.981946	1.0588	1.4243	3.01589	9.09592	8.49691	4.15162	6.74262	3.37311	6.03414	8.60498	10.3432	3.71327	2.61401	1.98888	2.61061	8.95116	2.05544	1.30202	3.40982	3.8709	1.6725	2.5695	3.32156	9.42511	5.30881	6.715	0.338864	2.31594	12.6932	20.3358	24.1102	14.7205	22.7169	14.7982	6.14528	0.872174	0.768932	7.33946	16.9822	9.3475	13.5934	5.03462	7.06034	7.35348	4.51072	75.0038	3.18912	4.91049	4.06028	0.91677	ENSG00000061656	0.7271864889129809
ENSG00000244462.8	RBM12	22.3857	22.3752	20.434	23.0477	21.7318	24.2451	22.992	6.6593	7.24099	6.92139	21.6055	20.9146	8.50311	9.1569	6.52577	8.74028	7.5133	6.16779	10.0054	7.07993	22.8399	39.9184	55.4901	22.3989	30.7529	20.1563	18.5528	16.5436	12.5559	17.7946	20.1189	20.9171	19.4606	32.629	10.2841	7.58139	9.56339	13.9475	6.73335	7.02229	7.38647	26.5629	24.0879	19.5718	9.12457	28.0858	40.9382	7.22888	5.9445	11.6815	6.5122	21.466	22.1229	19.7935	19.2241	22.5029	40.1206	25.6534	25.7572	14.9286	14.1369	9.90402	19.3928	28.5323	23.7823	30.1215	22.9293	8.06107	ENSG00000244462	0.9049175884674674
ENSG00000244005.13	NFS1	14.422	12.7259	30.5988	13.3265	13.9659	14.4522	18.2675	12.8291	15.8448	15.7459	25.076	24.1164	20.3956	22.4673	11.5857	15.3727	17.7094	13.8494	13.9268	14.4738	14.6382	20.1361	21.5551	16.7731	19.2036	16.2865	14.4916	15.955	13.1029	16.1869	15.5852	13.0131	16.7112	18.0558	9.74257	12.7935	15.5685	21.7962	14.269	16.9176	19.2373	16.0712	12.1714	14.352	12.7414	18.4509	20.9939	6.06028	9.52072	14.8183	8.66542	21.9823	16.8203	16.1405	17.497	14.2068	21.5241	16.6724	15.3355	13.2625	16.2969	14.9402	16.1713	36.1809	17.3754	18.2912	15.293	4.29375	ENSG00000244005	0.9235004150221062
ENSG00000025293.17	PHF20	16.2043	12.8645	8.3728	18.2431	16.1792	24.8774	18.399	6.27389	7.87592	8.12222	24.0804	17.5933	8.41868	10.8037	6.31571	7.666	8.09008	6.28101	11.8155	6.82758	15.0342	23.7968	24.9199	14.9812	19.5886	17.5176	10.7048	9.02412	4.28324	13.0602	16.3201	8.65051	16.354	18.8145	7.85863	4.76848	4.2405	8.00744	2.78974	2.46138	2.90847	9.80393	17.5394	10.7009	21.0665	21.4021	16.8931	2.51717	2.01286	6.1517	2.68285	9.82918	13.3704	11.563	12.5815	12.5095	18.8368	12.4609	14.7101	7.43101	7.78668	4.15671	13.9977	28.342	13.7026	21.3113	14.655	8.64355	ENSG00000025293	0.9474869987972829
ENSG00000088367.23	EPB41L1	21.7131	15.1553	56.2775	27.764	22.9728	17.5647	23.585	60.9192	71.9597	52.4335	75.5389	69.9406	80.9637	97.3003	49.725	71.5946	76.0394	44.4515	49.6857	50.909	17.7879	9.59363	0.121502	24.8462	25.6873	14.5907	13.0715	8.14361	8.31968	7.2659	13.8643	24.6814	12.405	20.9333	5.42949	4.05713	17.8371	32.6297	1.38514	1.07096	1.1845	16.0827	14.6399	19.2142	2.32566	15.5001	20.6997	5.06502	3.45805	9.41185	3.78747	15.2715	15.2723	7.73184	8.76123	6.18712	1.13651	3.47074	3.86041	19.0293	17.6329	18.1224	10.2502	11.7507	14.1811	20.5758	24.09	0.076453	ENSG00000088367	0.8287737367235275
